5966, Along Came Polly,33.238296, 2004-01-16,171963386,5.8
11066, Boomerang,6.420434, 1992-06-30,70100000,5.4
136795, The Heat,37.654688, 2013-06-27,158674180,6.5
8095, Cleopatra,13.244365, 1963-06-12,71000000,6.7
87826, Here Comes the Boom,26.799913, 2012-10-11,73100172,6
11560, High Crimes,14.046705, 2002-04-03,63781810,6.1
25189, The Mirror Has Two Faces,3.844926, 1996-11-15,0,6.5
2637, The Mothman Prophecies,14.733513, 2002-01-25,55157539,6.1
18480, Brüno,16.122168, 2009-07-08,0,5.4
709, Licence to Kill,28.22119, 1989-07-07,156167015,5.9
49730, Red Riding Hood,45.151657, 2011-03-11,89162162,5.6
2749, 15 Minutes,15.205371, 2001-03-01,56359980,5.7
9607, Super Mario Bros.,14.587367, 1993-05-28,20915465,4
1830, Lord of War,34.828241, 2005-09-16,24127895,7
79, Hero,23.607392, 2002-12-19,177394432,7.2
54054, One for the Money,19.438503, 2012-01-26,36893721,5.3
228967, The Interview,74.168016, 2014-12-25,12342632,6.1
46528, The Warrior's Way,7.349497, 2010-12-02,11087569,6.3
27936, Micmacs,7.663515, 2009-10-28,14000000,6.8
65, 8 Mile,32.798571, 2002-11-08,215000000,6.8
280391, Why I Did (Not) Eat My Father,5.794466, 2015-04-08,0,5.3
9476, A Knight's Tale,36.670399, 2001-05-11,117487473,6.6
10610, The Medallion,14.653718, 2003-08-15,0,5.3
745, The Sixth Sense,73.085576, 1999-08-06,672806292,7.7
49527, Man on a Ledge,34.041407, 2012-01-13,46221189,6.2
73937, The Big Year,9.419726, 2011-10-13,7448385,5.6
1885, The Karate Kid,28.456572, 1984-06-22,90815558,6.9
168672, American Hustle,49.664128, 2013-12-12,251171807,6.8
18240, The Proposal,36.238968, 2009-06-01,317375031,6.7
10398, Double Jeopardy,19.439386, 1999-09-24,177841558,6.2
165, Back to the Future Part II,43.345252, 1989-11-20,332000000,7.4
240832, Lucy,115.241998, 2014-07-14,126546825,6.3
216015, Fifty Shades of Grey,98.755657, 2015-02-11,571006128,5.2
12279, Spy Kids 3-D: Game Over,21.998734, 2003-07-25,197011982,4.7
1645, A Time to Kill,25.219805, 1996-07-24,152266007,7
11007, Cheaper by the Dozen,26.516624, 2003-12-24,190212113,6
193756, Lone Survivor,37.084384, 2013-12-24,149295601,7.4
11287, A League of Their Own,21.661028, 1992-07-01,107458785,6.7
259693, The Conjuring 2,68.794673, 2016-05-13,320170008,7
37799, The Social Network,69.27822, 2010-09-30,224920315,7.1
10184, He's Just Not That Into You,26.253357, 2009-02-06,177259441,6.2
4257, Scary Movie 4,32.549282, 2006-04-13,178262620,5.3
4234, Scream 3,24.992057, 2000-02-03,161834276,5.7
196, Back to the Future Part III,45.769562, 1990-05-25,244527583,7.1
257091, Get Hard,36.301202, 2015-03-26,111811453,5.9
6114, Dracula,45.022964, 1992-11-13,215862692,7.1
24803, Julie & Julia,22.853006, 2009-08-06,129540499,6.6
109410,42,31.884559, 2013-04-12,95020213,6.8
1213, The Talented Mr. Ripley,31.385257, 1999-12-25,128798265,7
100042, Dumb and Dumber To,67.767785, 2014-11-12,169837010,5.4
9036, Eight Below,24.287306, 2006-02-17,120455994,6.7
257211, The Intern,53.114573, 2015-09-24,194564672,7.1
323675, Ride Along 2,25.136082, 2016-01-14,124827316,6.1
9361, The Last of the Mohicans,37.776566, 1992-09-25,75505856,7.1
1677, Ray,21.743321, 2004-10-29,124731534,7.2
187, Sin City,66.003433, 2005-04-01,158733820,7.2
7461, Vantage Point,24.862767, 2008-02-01,151161491,6.2
16538, I Love You Man,25.391899, 2009-03-20,91636986,6.5
9889, Shallow Hal,29.854773, 2001-11-01,141069860,5.7
820, JFK,26.82041, 1991-12-20,205405498,7.5
11565, Big Momma's House 2,17.61292, 2006-01-26,138259062,5.4
6073, The Mexican,21.021809, 2001-03-01,147845033,5.8
16996, 17 Again,52.571674, 2009-03-11,136267476,6.1
193610, The Other Woman,34.519636, 2014-04-16,196781193,6.2
19912, The Final Destination,32.478077, 2009-08-26,186167139,5.4
296098, Bridge of Spies,48.445978, 2015-10-15,165478348,7.2
8007, Behind Enemy Lines,24.012986, 2001-11-17,91753202,6
32823, Get Him to the Greek,17.869443, 2010-06-04,90029656,5.9
4380, Shall We Dance?,14.231899, 2004-10-15,170128460,5.9
11551, Small Soldiers,23.088571, 1998-07-10,54682547,6.2
10336, Spawn,19.833664, 1997-07-31,87840042,5
11362, The Count of Monte Cristo,26.595983, 2002-01-23,75395048,7.3
50348, The Lincoln Lawyer,26.072228, 2011-03-17,85412898,7
48138, Unknown,38.643914, 2011-02-16,130786397,6.5
1124, The Prestige,74.440708, 2006-10-19,109676311,8
227159, Horrible Bosses 2,82.185281, 2014-11-26,107670357,6.1
68179, Escape from Planet Earth,18.14218, 2013-02-14,74597643,5.7
1579, Apocalypto,41.570047, 2006-12-07,120175290,7.3
708, The Living Daylights,23.331459, 1987-06-29,191185897,6.2
34851, Predators,47.649554, 2010-07-03,126248813,6
9930, Legal Eagles,7.519433, 1986-06-18,0,5.8
1586, Secret Window,32.908414, 2004-03-12,92913171,6.4
2044, The Lake House,29.88736, 2006-06-16,114830111,6.5
9913, The Skeleton Key,29.105407, 2005-07-29,91974818,6.4
71864, The Odd Life of Timothy Green,16.394452, 2012-08-15,51854875,6.5
10761, Made of Honor,19.574774, 2008-05-02,84601681,6
209451, Jersey Boys,14.199933, 2014-06-05,67347013,6.8
11975, The Rainmaker,12.229516, 1997-11-18,45916769,6.7
4970, Gothika,27.303608, 2003-11-21,141591324,5.8
11831, Amistad,3.698276, 1997-12-03,74000000,6.8
9096, Medicine Man,7.021871, 1992-02-07,0,5.8
440, Aliens vs Predator: Requiem,39.381913, 2007-12-25,41797066,4.9
11011, Ri¢hie Ri¢h,14.398356, 1994-12-19,0,5.4
10641, Autumn in New York,8.680334, 2000-08-11,0,5.7
11172, Music and Lyrics,17.659032, 2007-02-09,145896422,6.2
39513, Paul,43.151268, 2011-02-14,97552050,6.5
82687, The Guilt Trip,15.283444, 2012-12-19,41863726,5.4
41446, Scream 4,35.21926, 2011-04-11,97138686,6.1
8224, 8MM,25.580272, 1999-02-26,96618699,6.1
10537, The Doors,10.794175, 1991-03-01,34416893,6.7
225886, Sex Tape,72.641296, 2014-07-17,126069509,5.3
10385, Hanging Up,3.415534, 2000-02-16,36037909,5
55779, Final Destination 5,38.555482, 2011-08-12,157887643,5.9
10154, Mickey Blue Eyes,6.786117, 1999-08-16,0,5.3
10647, Pay It Forward,24.313684, 2000-10-12,55707411,7
11431, Fever Pitch,9.965073, 2005-04-06,50451307,5.9
8457, Drillbit Taylor,15.055732, 2008-03-20,0,5.5
188161, A Million Ways to Die in the West,32.808675, 2014-05-22,0,5.8
8850, The Shadow,8.178203, 1994-07-01,48063435,5.4
64685, Extremely Loud & Incredibly Close,31.066874, 2011-12-24,55247881,6.9
38357, Morning Glory,22.491388, 2010-01-12,58785180,6.1
10060, Get Rich or Die Tryin',12.885985, 2005-11-09,46442528,6.3
11398, The Art of War,7.832337, 2000-08-23,30199105,5.6
1833, Rent,10.433667, 2005-11-23,31670620,6.7
10391, Bless the Child,3.321949, 2000-08-11,0,4.9
8970, The Out-of-Towners,4.842626, 1999-04-02,29000000,5
9306, The Island of Dr. Moreau,13.210898, 1996-08-23,49627779,4.6
11370, The Musketeer,3.296933, 2001-09-07,27053815,5.2
12184, The Other Boleyn Girl,22.939557, 2008-02-28,0,6.4
1921, Sweet November,19.372805, 2001-02-16,65754228,6.4
1683, The Reaping,13.445697, 2007-04-05,62771059,5.4
203, Mean Streets,17.002096, 1973-10-02,3000000,7.2
11858, Renaissance Man,4.516953, 1994-06-03,24332324,5.9
62835, Colombiana,33.785969, 2011-07-27,60965854,6.5
18937, Quest for Camelot,16.059443, 1998-05-15,38172500,6.9
13536, City By The Sea,3.476966, 2002-09-06,22433915,5.7
15556, At First Sight,5.778724, 1999-01-15,0,5.9
10718, Torque,7.360793, 2004-01-16,46546197,4.7
11062, City Hall,3.621837, 1996-02-16,0,6
10802, Showgirls,14.513305, 1995-09-22,20350754,4.9
1887, Marie Antoinette,22.364549, 2006-05-24,60474340,6.5
6071, Kiss of Death,6.90894, 1995-04-21,0,5.7
10461, Get Carter,4.494788, 2000-10-06,19412993,4.8
80278, The Impossible,47.559928, 2012-09-09,180274123,7
12704, Ishtar,2.410546, 1987-05-15,14375181,4.2
10315, Fantastic Mr. Fox,41.258956, 2009-10-23,46471023,7.5
16643, Life or Something Like It,8.980846, 2002-04-26,16872671,5.7
2687, Memoirs of an Invisible Man,7.222985, 1992-02-28,14358033,5.7
194, Amélie,73.720244, 2001-04-25,173921954,7.8
11025, New York Minute,10.0403, 2004-05-01,0,5.5
8849, Alfie,15.219263, 2004-10-22,13395939,5.6
78698, Big Miracle,8.303696, 2012-02-02,24719215,6.6
30943, The Deep End of the Ocean,4.746085, 1999-03-12,28121100,5.9
9544, FearDotCom,6.756886, 2002-08-09,18902015,3.2
24418, Cirque du Freak: The Vampire's Assistant,16.424807, 2009-10-23,28169671,5.5
7288, Duplex,15.590001, 2003-09-26,19322135,5.9
14655, Soul Men,5.483671, 2008-11-07,0,6.3
24575, Raise the Titanic,1.630541, 1980-01-01,0,5.2
10366, Universal Soldier: The Return,14.566664, 1999-08-05,10667893,4.2
19898, Pandorum,28.353517, 2009-09-08,20645327,6.5
4965, Impostor,9.579975, 2001-12-03,0,6.1
15074, Extreme Ops,2.911819, 2002-11-27,10959475,5
56715, Just Visiting,10.844882, 2001-04-06,0,4.8
1272, Sunshine,51.502884, 2007-04-05,32017803,7
72358, A Thousand Words,13.119133, 2012-03-07,22044277,6
20542, Delgo,4.238482, 2008-12-12,0,5.4
266396, The Gunman,26.935458, 2015-02-16,13644292,5.5
9978, Stormbreaker,16.282962, 2006-07-21,23937870,5.1
8271, Disturbia,31.690456, 2007-04-12,117760134,6.6
10428, Hackers,17.842246, 1995-09-14,7563728,6.2
5353, The Hunting Party,8.048305, 2007-09-03,0,6.6
11934, The Hudsucker Proxy,14.188982, 1994-03-11,0,7.1
14392, The Warlords,6.884467, 2007-12-12,0,6.3
19495, Nomad: The Warrior,8.212018, 2005-07-17,0,4.3
110415, Snowpiercer,64.238688, 2013-08-01,86758912,6.7
77459, A Monster in Paris,17.375562, 2011-10-12,0,6.5
26486, The Last Shot,6.7698, 2004-09-24,0,5.9
9495, The Crow,44.690107, 1994-05-11,94000000,7.3
256040, Baahubali: The Beginning,16.254032, 2015-07-10,100000000,7.5
24420, The Time Traveler's Wife,37.492928, 2009-08-14,101229792,6.7
1257, Because I Said So,18.678415, 2007-02-02,69485490,5.8
62214, Frankenweenie,27.908783, 2012-10-04,35287788,6.6
16320, Serenity,45.388937, 2005-08-25,38869464,7.4
8842, Against the Ropes,2.817364, 2004-02-20,6614280,4.5
9531, Superman III,22.164202, 1983-06-17,75850624,5.3
64807, Grudge Match,21.362949, 2013-12-25,44907260,6
12289, Red Cliff,14.8375, 2008-07-10,127814609,7.1
11529, Sweet Home Alabama,18.256028, 2002-09-26,180622424,6
20943, The Ugly Truth,22.332927, 2009-07-24,205298907,6.4
9099, Sgt. Bilko,5.417787, 1996-03-29,0,5.5
9488, Spy Kids 2: The Island of Lost Dreams,24.085144, 2002-08-07,119723358,5.3
193, Star Trek: Generations,14.779041, 1994-11-17,120000000,6.4
44865, The Grandmaster,19.947265, 2013-01-08,64076736,6.3
55787, Water for Elephants,16.801218, 2011-03-15,114156230,6.7
257932, Dragon Nest: Warriors' Dawn,5.057695, 2014-05-20,0,6.8
10400, The Hurricane,20.825781, 1999-09-17,73956241,7.2
1957, Enough,11.500783, 2002-05-24,51801187,6.2
10833, Heartbreakers,13.932203, 2001-03-23,0,5.7
256961, Paul Blart: Mall Cop 2,41.258487, 2015-04-16,107597242,5
5852, Angel Eyes,6.454634, 2001-05-15,29700000,5.6
12312, Joe Somebody,5.257009, 2001-12-21,0,5.5
622, The Ninth Gate,30.359164, 1999-08-24,58401898,6.3
11306, Extreme Measures,3.426555, 1996-09-27,17380126,5.7
12508, Rock Star,11.60815, 2001-09-04,16991902,6
25793, Precious,18.664624, 2009-11-06,47536959,6.9
10534, White Squall,10.047579, 1996-02-02,10300000,6.3
1091, The Thing,52.731379, 1982-06-25,19629760,7.8
87421, Riddick,46.630062, 2013-09-02,98337295,6.2
10871, Switchback,4.131546, 1997-10-31,6482195,5.8
13503, Texas Rangers,5.641978, 2001-11-30,0,5.4
13600, City of Ember,23.465539, 2008-10-07,17869048,6.2
68722, The Master,25.682509, 2012-09-07,28258060,7
14324, Virgin Territory,6.760922, 2007-12-17,5410749,4.3
14325, The Express,3.87823, 2008-10-10,9793496,7.1
299687, The 5th Wave,57.889964, 2016-01-14,109906372,5.6
312221, Creed,57.773583, 2015-11-25,173567581,7.3
23168, The Town,24.218358, 2010-09-15,154026136,7
76494, What to Expect When You're Expecting,27.009723, 2012-05-17,79700000,5.8
4944, Burn After Reading,31.941347, 2008-09-05,163720069,6.5
10488, Nim's Island,14.353279, 2008-04-03,100076342,5.6
96721, Rush,33.003828, 2013-09-02,90247624,7.7
334, Magnolia,30.993736, 1999-12-08,48451803,7.5
23742, Cop Out,25.825771, 2010-02-26,55583804,5.3
259694, How to Be Single,46.078371, 2016-01-21,112343513,5.9
62837, Dolphin Tale,6.63839, 2011-09-23,95404397,6.7
8966, Twilight,127.084938, 2008-11-20,392616625,5.8
8470, John Q,27.465433, 2002-02-15,102244770,7
11001, Blue Streak,16.865782, 1999-09-17,117758500,6.1
138832, We're the Millers,100.348805, 2013-08-07,269994119,6.8
16911, The Inhabited Island,2.785832, 2008-12-18,21834845,5.3
2163, Breakdown,9.176339, 1997-05-02,50159144,6.6
36670, Never Say Never Again,23.380757, 1983-10-07,160000000,5.8
23048, Hot Tub Time Machine,33.926473, 2010-03-26,64572262,6
227735, Dolphin Tale 2,6.967857, 2014-09-12,52424533,6.7
2155, Reindeer Games,11.470135, 2000-02-25,32168970,5.4
8409, A Man Apart,19.854932, 2003-04-04,44350926,5.8
222936, Aloha,29.652536, 2015-05-27,26250020,5.2
31908, Ghosts of Mississippi,8.102925, 1996-12-20,0,6.2
10219, Snow Falling on Cedars,2.79483, 1999-12-22,0,6.3
48171, The Rite,11.492474, 2011-01-28,96047633,5.8
782, Gattaca,70.398356, 1997-09-07,12532777,7.5
75531, Isn't She Great,1.068453, 2000-01-28,3003296,4.6
11802, Space Chimps,6.293217, 2008-07-17,63800345,5.2
9776, Head of State,3.457194, 2003-01-01,0,5.3
18785, The Hangover,82.21166, 2009-06-05,459270619,7.2
365222, Ip Man 3,19.167377, 2015-12-19,156844753,6.5
817, Austin Powers: The Spy Who Shagged Me,18.316151, 1999-06-08,310940086,6.2
268, Batman,44.104469, 1989-06-23,411348924,7
45054, There Be Dragons,6.668679, 2011-03-25,0,5.9
943, Lethal Weapon 3,36.172182, 1992-05-15,321731527,6.4
22881, The Blind Side,25.767395, 2009-11-20,309208309,7.2
10054, Spy Kids,21.543389, 2001-03-18,147934180,5.5
51540, Horrible Bosses,50.309843, 2011-07-08,117000000,6.5
44264, True Grit,49.292384, 2010-12-22,252276927,7.2
350, The Devil Wears Prada,83.893257, 2006-06-30,326551094,7
152, Star Trek: The Motion Picture,24.616634, 1979-12-06,139000000,6.2
109431, Identity Thief,34.005726, 2013-02-07,173965010,5.6
1598, Cape Fear,27.714043, 1991-11-15,182300000,7
8065,21,45.149948, 2008-03-27,69823199,6.5
271718, Trainwreck,72.774941, 2015-07-17,140795793,5.9
11638, Guess Who,3.74263, 2005-03-25,68915888,5.5
409, The English Patient,29.381878, 1996-11-14,231976425,7
2118, L.A. Confidential,24.860326, 1997-09-19,126216940,7.7
11459, Sky High,11.041659, 2005-07-29,86369815,5.8
10806, In & Out,11.897925, 1997-09-10,0,6.3
9348, Species,23.607071, 1995-07-07,113374103,5.5
377, A Nightmare on Elm Street,38.204158, 1984-11-14,25504513,7.2
8843, The Cell,25.413955, 2000-08-17,104155843,6
9313, The Man in the Iron Mask,28.98027, 1998-03-12,0,6.3
39486, Secretariat,9.525037, 2010-08-20,60251371,6.8
1273, TMNT,18.39217, 2007-03-23,95608995,6
13920, Radio,9.254647, 2003-10-24,52277485,6.8
50544, Friends with Benefits,40.526587, 2011-07-21,150483765,6.5
325133, Neighbors 2: Sorority Rising,50.179171, 2016-05-04,108758521,5.6
140823, Saving Mr. Banks,31.957947, 2013-11-16,112544580,7.3
1883, Malcolm X,19.822791, 1992-11-18,48169908,7.2
89492, This Is 40,38.429648, 2012-12-20,88058786,5.6
22949, Old Dogs,13.707843, 2009-11-24,92219310,5.2
12437, Underworld: Rise of the Lycans,51.927471, 2009-01-22,91353501,6.2
2959, License to Wed,14.503568, 2007-07-04,69307224,5.2
9957, The Benchwarmers,6.74556, 2006-04-07,0,5.2
11648, Must Love Dogs,11.120167, 2005-07-21,58405313,5.8
9366, Donnie Brasco,40.370442, 1997-02-27,41954997,7.4
1576, Resident Evil,40.715623, 2002-03-15,102984862,6.4
609, Poltergeist,36.230204, 1982-06-04,122200000,7
5516, The Ladykillers,23.666229, 2004-03-25,0,6
13051, Max Payne,25.903237, 2008-10-15,85416905,5.2
49530, In Time,60.231382, 2011-10-27,173930596,6.7
34806, The Back-Up Plan,18.38292, 2010-04-23,77477008,5.7
49022, Something Borrowed,14.029012, 2011-05-05,59901913,5.9
11469, Black Knight,15.913783, 2001-11-21,0,5.1
23479, The Bad News Bears,6.889633, 1976-04-07,35323292,6.9
11667, Street Fighter,19.286099, 1994-12-22,99423521,4.1
423, The Pianist,50.587541, 2002-09-24,120072577,8
2447, The Nativity Story,3.721272, 2006-12-01,0,6.4
10066, House of Wax,17.157738, 2005-04-30,68766121,5.5
2288, Closer,22.636908, 2004-12-01,115505027,6.7
88794, J. Edgar,28.069419, 2011-11-09,84606030,6
13515, Mirrors,19.774543, 2008-08-15,72436439,6
11979, Queen of the Damned,11.644243, 2002-02-10,45479110,5.4
169, Predator 2,27.934978, 1990-11-20,57120318,5.9
8090, Untraceable,12.677505, 2008-01-22,32483410,5.9
11622, Blast from the Past,8.737058, 1999-02-12,40263020,6.3
3604, Flash Gordon,12.343507, 1980-09-01,27107960,6.1
9541, Jersey Girl,14.699342, 2004-03-25,36098382,5.8
94348, Alex Cross,14.513243, 2012-10-18,30353232,5.1
8197, Midnight in the Garden of Good and Evil,5.525544, 1997-11-21,25105255,6.3
336004, Heist,15.079993, 2015-11-13,4100000,5.6
35019, Nanny McPhee and the Big Bang,23.835055, 2010-03-26,93246388,6
10410, Hoffa,5.926966, 1992-12-25,0,6.1
8836, The X Files: I Want to Believe,25.454549, 2008-07-24,68369434,5.5
14442, Ella Enchanted,22.71592, 2004-04-09,27388767,5.9
321741, Concussion,35.120736, 2015-11-12,50363790,7
59965, Abduction,19.893646, 2011-09-22,82087155,5.6
14175, Valiant,14.051852, 2005-03-25,19478106,5.2
11004, Wonder Boys,9.011729, 2000-02-22,0,6.9
11918, Superhero Movie,19.088655, 2008-03-27,25871834,4.9
98357, Broken City,29.490057, 2013-01-18,19701164,5.7
10012, Cursed,11.195593, 2005-02-25,19294901,5.1
49526, Premium Rush,17.709888, 2012-08-24,31083599,6.2
268920, Hot Pursuit,18.262017, 2015-05-08,51680201,5.4
9093, The Four Feathers,10.10364, 2002-09-08,29882645,6.5
119283, Parker,28.670477, 2013-01-23,46216641,5.7
11823, Wimbledon,16.736734, 2004-09-13,41512007,6
35169, Furry Vengeance,13.668633, 2010-04-02,39340177,4.6
118957, Bait,9.780588, 2012-09-05,0,5.3
849, Krull,9.904881, 1983-07-29,16519460,5.8
4515, Lions for Lambs,9.789027, 2007-10-22,63215872,6
18886, Flight of the Intruder,6.81729, 1991-01-18,0,5.7
6575, Walk Hard: The Dewey Cox Story,10.73522, 2007-12-21,18317151,6.6
6440, The Shipping News,11.1399, 2001-12-18,0,6.4
13496, American Outlaws,6.727949, 2001-08-17,13678913,5.7
18320, The Young Victoria,16.343317, 2009-03-04,27409889,7
22787, Whiteout,14.818718, 2009-09-09,12206028,5.3
8967, The Tree of Life,43.862456, 2011-05-18,54674226,6.5
37498, Knock Off,2.706207, 1998-09-04,0,4.7
144336, Sabotage,27.903999, 2014-03-28,17508518,5.5
9616, The Order,3.746806, 2003-09-05,11560806,4.8
13056, Punisher: War Zone,17.112498, 2008-12-05,10089373,5.6
14113, Zoom,10.304172, 2006-08-11,12506188,4.9
285783, The Walk,37.335721, 2015-09-30,61181942,6.9
49478, Warriors of Virtue,0.912395, 1997-05-02,0,4.7
9726, A Good Year,16.782471, 2006-09-09,42064105,6.5
20763, Radio Flyer,3.503408, 1992-02-21,4651977,6.6
9702, Bound by Honor,9.122828, 1993-02-05,0,7.7
9311, Smilla's Sense of Snow,5.419181, 1997-02-13,0,6.6
9280, Femme Fatale,9.07278, 2002-11-06,16838910,6.2
26843, Lion of the Desert,2.864979, 1981-04-17,0,7.4
11876, The Horseman on the Roof,2.877488, 1995-09-20,15000000,6.7
22267, Ride with the Devil,5.516207, 1999-11-24,635096,6.6
45958, Biutiful,13.930763, 2010-10-20,25147786,7
1969, Bandidas,20.27704, 2006-01-18,10496317,5.8
310706, Black Water Transit,0.126738, 2009-05-13,0,0
198663, The Maze Runner,131.815575, 2014-09-10,348319861,7
239573, Unfinished Business,16.832312, 2015-03-05,14431253,5
10436, The Age of Innocence,9.133747, 1993-09-17,32255440,7
1381, The Fountain,24.606012, 2006-09-06,15304890,6.8
2162, Chill Factor,3.276912, 1999-09-01,11263966,5.3
127493, Stolen,16.830184, 2012-05-17,2106557,5.1
12429, Ponyo,39.58676, 2008-07-19,187479518,7.5
228205, The Longest Ride,41.946523, 2015-04-09,63013281,7.3
2900, The Astronaut's Wife,20.697556, 1999-08-26,19598588,5.4
21311, I Dreamed of Africa,1.656695, 2000-05-05,0,5.3
77875, Playing for Keeps,17.932561, 2012-11-29,0,5.4
192136, Mandela: Long Walk to Freedom,15.50957, 2013-12-06,27330000,6.5
18254, Reds,4.602185, 1981-12-25,40382659,7.1
881, A Few Good Men,40.379966, 1992-12-11,243240178,7.1
10877, Exit Wounds,12.601306, 2001-03-13,79958599,5.3
9600, Big Momma's House,24.389194, 2000-05-31,173959438,5.6
202575, Thunder and the House of Magic,12.867326, 2013-12-24,0,6.3
71469, The Darkest Hour,23.328823, 2011-12-22,64626786,4.8
85446, Step Up Revolution,29.775441, 2012-07-26,140470746,6.7
326, Snakes on a Plane,19.642328, 2006-08-06,62022014,5.1
10685, The Watcher,7.339908, 2000-09-08,0,4.9
7220, The Punisher,35.099611, 2004-04-15,54700105,6.1
9763, Goal!: The Dream Begins,16.541791, 2005-06-06,27610873,6.6
72387, Safe,31.92695, 2012-04-16,40346186,6.3
12596, Pushing Tin,9.060642, 1999-04-23,0,5.7
1892, Return of the Jedi,46.509071, 1983-05-23,572700000,7.9
13460, Doomsday,21.538222, 2008-03-14,22211426,5.8
8055, The Reader,33.923786, 2008-12-10,113019290,7.2
50647, Wanderlust,20.908494, 2012-02-23,24159934,5.3
10719, Elf,16.901954, 2003-10-09,173398518,6.4
9294, Phenomenon,15.039407, 1996-07-05,152036382,6.2
11888, Snow Dogs,13.655735, 2002-01-18,0,5.3
9647, Scrooged,21.620317, 1988-11-22,60328000,6.7
9353, Nacho Libre,14.642055, 2006-06-16,80197993,5.6
55721, Bridesmaids,17.107065, 2011-04-28,288383523,6.5
109414, This Is the End,38.21708, 2013-06-12,126041322,6.3
10307, Stigmata,14.993169, 1999-09-10,50041732,6
11978, Men of Honor,24.147269, 2000-09-13,48814909,7
22907, Takers,18.47242, 2010-08-26,69055695,6
87567, The Big Wedding,18.84332, 2013-04-25,21819348,5.7
38322, Big Mommas: Like Father Like Son,15.901137, 2011-02-16,83615414,5.3
45612, Source Code,59.19888, 2011-03-30,147332697,7.1
7305, Alive,14.48851, 1993-01-15,36733909,6.7
3594, The Number 23,23.197408, 2007-02-23,77566815,6.3
157841, The Young and Prodigious T.S. Spivet,10.651202, 2013-10-16,9494789,6.7
11519,1941,10.032626, 1979-12-13,31755742,5.6
12920, Dreamer: Inspired By a True Story,6.048743, 2005-09-10,0,6.3
59, A History of Violence,34.628738, 2005-09-23,60740827,6.9
9335, Transporter 2,47.5612, 2005-08-02,85167639,6.2
12106, The Quick and the Dead,16.473355, 1995-02-09,18552460,6.3
11141, Laws of Attraction,6.201404, 2004-04-04,30016165,5.6
8649, Bringing Out the Dead,15.560918, 1999-10-22,0,6.6
31867, Repo Men,25.799697, 2010-03-18,18409891,6.2
10253, Dragon Wars: D-War,4.822033, 2007-02-08,53587404,4
3587, Bogus,3.379454, 1996-09-06,0,5.4
124459, The Incredible Burt Wonderstone,26.9385, 2013-03-14,27437881,5.3
24662, Cats Don't Dance,4.098444, 1997-03-26,3566637,7.1
32274, Cradle Will Rock,4.901553, 1999-12-10,0,7.2
182, The Good German,5.347936, 2006-12-08,5914908,5.9
5494, George and the Dragon,4.120549, 2004-03-28,0,5
28, Apocalypse Now,49.973462, 1979-08-15,89460381,8
38073, Going the Distance,13.611544, 2010-09-01,42045846,6
2054, Mr. Holland's Opus,6.775294, 1995-12-29,106269971,6.9
302156, Criminal,27.891012, 2016-04-14,14708696,5.7
606, Out of Africa,13.864975, 1985-12-20,128499205,7
87502, Flight,42.213765, 2012-11-02,161772375,6.5
698, Moonraker,29.887404, 1979-06-26,210308099,5.9
120467, The Grand Budapest Hotel,74.417456, 2014-02-26,174600318,8
11313, Hearts in Atlantis,7.06762, 2001-09-07,24185781,6.4
6488, Arachnophobia,15.895661, 1990-08-09,53208180,6.2
10559, Frequency,19.258041, 2000-04-28,68106245,7
296099, Vacation,47.753598, 2015-07-28,104384188,6.2
8012, Get Shorty,15.585138, 1995-10-20,115101622,6.4
1574, Chicago,32.217425, 2002-12-26,306776732,6.9
9032, Big Daddy,34.86859, 1999-06-25,234801895,6.1
2770, American Pie 2,36.432598, 2001-08-10,287553595,6
862, Toy Story,73.640445, 1995-10-30,373554033,7.7
1637, Speed,49.526736, 1994-06-09,350448145,6.8
72570, The Vow,26.780961, 2012-02-05,196114570,7
27569, Extraordinary Measures,6.487344, 2010-01-21,15134293,6
10637, Remember the Titans,25.996219, 2000-09-29,136706683,7.4
1669, The Hunt for Red October,46.212155, 1990-03-02,199200000,7.2
132363, The Butler,32.105328, 2013-08-16,115922175,7.2
9472, DodgeBall: A True Underdog Story,41.156217, 2004-06-18,167722310,6.2
2907, The Addams Family,37.179547, 1991-11-22,191502426,6.7
9273, Ace Ventura: When Nature Calls,34.391792, 1995-11-10,212385533,6.1
9880, The Princess Diaries,40.176265, 2001-08-03,165335153,6.5
2925, The First Wives Club,10.704596, 1996-09-20,116400000,6.5
807, Se7en,79.579532, 1995-09-22,327311859,8.1
17654, District 9,63.13678, 2009-08-05,210819611,7.3
11836, The SpongeBob SquarePants Movie,27.870755, 2004-11-14,140161792,6.7
322, Mystic River,31.242999, 2003-10-07,156822020,7.6
70, Million Dollar Baby,70.456012, 2004-12-15,216763646,7.7
9535, Analyze This,29.415229, 1999-03-05,176885658,6.4
11036, The Notebook,55.109138, 2004-06-25,115603229,7.7
6557, 27 Dresses,30.695228, 2008-01-10,160259319,6.1
18126, Hannah Montana: The Movie,13.788422, 2009-04-10,155545279,6
16340, Rugrats in Paris: The Movie,4.590277, 2000-09-14,103,6
10333, The Prince of Tides,3.845231, 1991-12-25,74787599,5.9
4476, Legends of the Fall,26.952727, 1994-12-16,160638883,7.2
22947, Up in the Air,33.704181, 2009-09-05,163670000,6.7
2755, About Schmidt,19.925026, 2002-12-13,105834556,6.7
82654, Warm Bodies,43.742241, 2013-01-31,116980662,6.4
59967, Looper,46.377628, 2012-09-26,47042000,6.6
